MGI.ID	pval.protein	pval.mRNA
MGI:2144837	0.49699744	0.235041023
MGI:105307	0.758279989	0.10327768
MGI:96055	0.241485567	0.016608639
MGI:1928376	0.505682986	0.000630858
MGI:97810	0.353303806	0.04258756
MGI:97812	0.067672564	4.5e-05
MGI:102695	0.687063076	6.8e-11
MGI:104574	0.024996224	0.128446409
MGI:2444848	0.269278288	0.334593939
MGI:1916959	0.69673212	0.004742654
MGI:1915209	0.342744398	0.072622734
MGI:1931751	0.12257292	2.09e-05
MGI:103079	0.02319979	0.010790754
MGI:1338779	0.515327548	0.093634557
MGI:1914735	0.408816174	0.10468522
MGI:1341200	0.032149328	0.001512738
MGI:1289230	0.487076748	0.027847322
MGI:107487	0.09805113	0.66780387
MGI:1891701	0.026440186	2.26e-10
MGI:108295	0.610360543	0.00280961
MGI:1913444	0.130420959	0.000397148
MGI:97828	0.925418377	0.064871917
MGI:97829	0.011880562	0.900408383
MGI:1921830	0.291492028	0.043658383
MGI:1915851	0.263039132	0.04129636
MGI:97836	0.522331397	0.102254339
MGI:1914625	0.651714279	0.606681993
MGI:1916482	0.201203324	0.002858844
MGI:1923813	0.562679302	0.860281206
MGI:1330818	0.01385688	3.89e-05
MGI:2448514	0.613938645	0.154063474
MGI:105066	0.258143125	0.076116285
MGI:894284	0.610724136	0.202181187
MGI:1915615	0.246827435	9.45e-05
MGI:102790	0.078113197	0.065032623
MGI:1923558	0.016447539	0.375689795
MGI:894308	0.725119435	1.97e-06
MGI:1915094	0.703476691	0.001017517
MGI:1924657	0.793286352	0.636955097
MGI:2445001	0.608765895	0.000107145
MGI:1917084	0.208607446	7.71e-05
MGI:105069	0.83113139	0.002391658
MGI:105926	0.126614124	2.15e-05
MGI:105938	0.925032063	0.095023185
MGI:105306	0.618455683	0.01084886
MGI:894313	0.840355856	0.320758753
MGI:96960	0.302250512	0.061171644
MGI:1860236	0.553526656	0.043354052
MGI:1917564	0.636033618	0.250313978
MGI:2385139	0.537216931	0.004038618
MGI:1860443	0.590538219	0.151108971
MGI:99537	0.3337204	0.000111856
MGI:108016	0.498799951	4.47e-05
MGI:105126	0.268238557	0.166309688
MGI:105128	0.96224638	0.000400364
MGI:109292	0.524152058	0.030109225
MGI:1913929	0.360536999	0.029574082
MGI:97847	0.493002275	0.004044027
MGI:1922896	0.324362822	3.19e-05
MGI:3036245	0.212285083	0.000128538
MGI:1333112	0.831899408	0.000112302
MGI:96269	0.345375525	0.012484953
MGI:1921584	0.283343127	8.52e-05
MGI:894323	0.724427354	0.010056036
MGI:1919060	0.574903998	0.180955969
MGI:1928741	0.461573563	0.020421906
MGI:103071	0.250060157	0.040158092
MGI:97852	0.592322417	0.298310215
MGI:894315	0.659525292	0.136588553
MGI:2385189	0.275981455	0.057487698
MGI:97855	0.843800503	0.007817883
MGI:2659071	0.683558575	0.049488402
MGI:1917723	0.007401878	0.001422171
MGI:1924550	0.88094436	0.114277748
MGI:1918910	0.005900135	0.000117144
MGI:1914297	0.168017568	0.036146921
MGI:1923596	0.177755001	0.578118249
MGI:97860	0.278970145	0.030630079
MGI:1917153	0.814858852	0.217849755
MGI:1918573	0.235577315	0.016847381
MGI:1919016	0.941010603	0.367386833
MGI:1194912	0.030000291	0.000696122
MGI:1918367	0.369899917	0.000607083
MGI:894835	0.812166846	0.001230566
MGI:1194910	0.595010985	0.000126456
MGI:1347074	0.867969737	0.727279725
MGI:1344372	0.558786979	0.28241203
MGI:1918586	0.266271395	0.004912608
MGI:2384310	0.932971839	0.064226825
MGI:1929092	0.543437195	0.003578095
MGI:2443205	0.097395106	0.043733811
MGI:1924188	0.058157452	0.000837987
MGI:1921361	0.068954303	0.100524783
MGI:1914060	0.359128455	0.027370187
MGI:1914289	0.340445602	3.94e-06
MGI:1921463	0.731783077	0.1080407
MGI:2147194	0.675058547	0.137176423
MGI:1099460	0.139687702	2.64e-07
MGI:1919670	0.016679056	3.32e-05
MGI:2157953	0.974114458	0.010033865
MGI:2384294	0.137330094	0.12694351
MGI:1914260	0.502363312	0.02853142
MGI:1913129	0.661182744	0.000479561
MGI:1343044	0.046192195	0.367401029
MGI:1343045	0.255053348	0.009214284
MGI:97876	0.351051803	0.361258016
MGI:97879	0.003652975	0.666450559
MGI:1334446	0.021304182	2.57e-05
MGI:1919223	0.087335565	0.014106186
MGI:1891829	0.530745772	0.001856044
MGI:2685397	0.002386866	0.019919805
MGI:1913989	0.6621329	0.001987115
MGI:1919784	0.157495128	0.001318699
MGI:104559	0.550550025	0.007832141
MGI:2676394	0.532038902	0.359602396
MGI:1924238	0.008066482	0.183652834
MGI:102581	0.014524626	0.084762465
MGI:1918732	0.877742473	3.72e-05
MGI:1920402	0.483365534	0.002273187
MGI:1201375	0.377189443	0.004393006
MGI:1860517	0.009035734	0.001588348
MGI:97887	0.390276081	7.64e-08
MGI:1270152	0.70303299	6.17e-05
MGI:103290	0.476192683	0.000216917
MGI:103022	0.045573323	2.3e-06
MGI:1196373	0.744384704	3.89e-05
MGI:2663511	0.796405468	0.201404354
MGI:1915080	0.536101552	0.001126721
MGI:1914692	0.041917663	0.015144209
MGI:1337131	0.916974029	0.008623692
MGI:1888981	0.090176642	0.00028648
MGI:2684957	0.149377115	0.000763205
MGI:1914688	0.262386434	0.001121283
MGI:108024	0.946170018	0.004112226
MGI:106028	0.11440019	0.590641236
MGI:1928370	0.081673053	0.043223456
MGI:1926078	0.792274862	1.66e-05
MGI:2384892	0.471974016	0.326606203
MGI:1289234	0.606132218	0.146551278
MGI:1926007	0.160833082	0.001049756
MGI:2144271	0.435522924	0.707519187
MGI:2385708	0.515489302	0.07233238
MGI:1914295	0.742749661	1.22e-06
MGI:1914128	0.470912469	3.16e-06
MGI:108212	0.759540733	0.102289759
MGI:1916974	0.00850039	0.009456735
MGI:1933159	0.409606792	0.145793364
MGI:1929668	0.707848653	0.003226733
MGI:1920257	0.029080531	0.000373362
MGI:1913760	0.80057513	0.045671221
MGI:1101759	0.102108317	0.007482439
MGI:1925927	0.558727124	0.044123924
MGI:1289196	0.197420243	0.001595632
MGI:2444451	0.2291418	0.189501886
MGI:1934704	0.647712057	0.208299299
MGI:2142048	0.533234822	0.059335702
MGI:1195456	0.753141897	0.003136888
MGI:1915147	0.305287239	0.00050733
MGI:2384902	0.130965774	0.064019529
MGI:97960	0.898118832	0.091547996
MGI:107927	0.76235598	0.096872356
MGI:107926	0.528334665	0.000557627
MGI:1277953	0.039546241	0.037557038
MGI:1915525	0.618630121	0.159737835
MGI:1277218	0.539283274	0.012405931
MGI:1913896	0.664015441	0.008396255
MGI:103254	0.474603349	0.000331336
MGI:1343877	0.560711204	0.089427414
MGI:1914365	0.138207331	0.000129163
MGI:98003	0.004044792	0.000556409
MGI:1924058	0.843364447	0.103862985
MGI:98020	0.190762822	0.03292786
MGI:99262	0.990056126	0.000340855
MGI:1915278	0.707792532	0.131548128
MGI:1929455	0.652496711	0.019876045
MGI:1915443	0.088357994	0.002721911
MGI:101839	0.494643169	0.054568201
MGI:98068	0.903237415	0.050357116
MGI:1914921	0.591581038	0.039169994
MGI:1915141	0.337107374	0.087558209
MGI:102854	0.534741157	0.020297827
MGI:1350927	0.153193136	0.057701948
MGI:1927099	0.881236178	0.080278687
MGI:98084	0.08667869	0.000132183
MGI:98085	0.506555658	0.562416494
MGI:1859683	0.075918839	0.100555062
MGI:1917720	0.220444153	0.00032854
MGI:1922387	0.904260087	0.006483132
MGI:1914347	0.946206319	0.000158133
MGI:1351329	0.35691929	0.002155282
MGI:1915302	0.774395751	1.44e-05
MGI:98117	0.198355975	0.006533375
MGI:98118	0.924454995	0.002309358
MGI:1914677	0.474868481	0.001199244
MGI:1913725	0.699360027	0.0595542
MGI:98147	0.615655637	2.69e-05
MGI:1351628	0.570428736	0.122133554
MGI:1888676	0.37808936	0.027956934
MGI:1915191	0.189333635	0.059913349
MGI:1350917	0.815105786	0.011486373
MGI:98158	0.819196329	0.042536063
MGI:1097682	0.504282034	0.033561715
MGI:104558	0.323892512	0.00028276
MGI:1924096	0.257256261	0.026608943
MGI:1921620	0.690743055	0.192379567
MGI:2141440	0.569149841	0.25849373
MGI:98179	0.702076673	0.000431254
MGI:1914172	0.477304032	2.63e-05
MGI:1932395	0.432834582	0.000487209
MGI:98180	0.064693551	0.053673084
MGI:2147437	0.960192028	6.78e-06
MGI:1914473	0.241020404	0.035168197
MGI:1919712	0.17325815	0.006440776
MGI:1913659	0.462019914	0.034710764
MGI:1914130	0.535924974	0.000432163
MGI:103040	0.531556992	0.374936757
MGI:1309480	0.412624029	0.00073403
MGI:1339970	0.256054473	0.004338863
MGI:1915835	0.020994045	0.011498299
MGI:2178759	0.037676804	0.030124237
MGI:2429762	0.638155512	0.09689216
MGI:106484	0.312386962	0.016459415
MGI:1928760	0.462236423	0.002836304
MGI:1342299	0.991214692	0.001183923
MGI:1913771	0.877529001	0.024884355
MGI:98214	0.070068849	0.025360903
MGI:99685	0.353013822	0.09457619
MGI:99684	0.063094149	0.113083208
MGI:1338917	0.599760223	0.166205647
MGI:1339468	0.04656385	5.04e-05
MGI:109581	0.466713999	0.046914928
MGI:1915110	0.178117967	0.199618335
MGI:1330282	0.50016095	0.24940516
MGI:1338947	0.001144431	0.004231845
MGI:1933169	0.065983644	0.684854062
MGI:1929264	0.70820958	0.10402575
MGI:2146974	0.001455164	0.131372303
MGI:1927468	0.052826504	0.000279531
MGI:1915903	0.251384826	0.005541112
MGI:98230	0.017202574	0.000885304
MGI:1913647	0.005879007	0.021028903
MGI:2183102	0.254430558	0.108058657
MGI:1913368	0.028345374	0.302645909
MGI:102809	0.572174164	0.065212657
MGI:1919234	0.861674046	0.14505224
MGI:1309453	0.76150713	0.110848384
MGI:1858230	0.423450563	0.781873006
MGI:1917347	0.232697589	0.044130877
MGI:1916465	0.546233277	0.010780134
MGI:1913961	0.250842694	0.002807623
MGI:2384298	0.547227047	8.72e-06
MGI:2141980	0.106885691	0.334948621
MGI:1919443	0.885962547	0.001771321
MGI:2146350	0.961606007	0.16879949
MGI:1925212	0.825950079	1.29e-05
MGI:1349480	0.097754163	4.32e-07
MGI:1346346	0.943164648	0.005863383
MGI:893578	0.312994513	0.019090074
MGI:1196458	0.4486991	0.022035413
MGI:1924233	0.066063464	0.012715739
MGI:2443446	0.387987031	0.414404743
MGI:1355310	0.746113068	0.180812163
MGI:106362	0.86482875	0.457963219
MGI:3818630	0.374140256	1.32e-10
MGI:98254	0.106904633	1.91e-05
MGI:1921867	0.125957859	0.532970357
MGI:2145950	0.370834621	0.290389104
MGI:1343092	0.744735623	0.037168613
MGI:1921866	0.594458532	0.094435983
MGI:1931787	0.363082405	0.003551323
MGI:1289172	0.310166722	0.213688416
MGI:1921385	0.198845342	0.000107533
MGI:108019	0.768435065	0.367235085
MGI:2149842	0.487932591	1.49e-06
MGI:1914195	0.096137239	0.000963402
MGI:1913322	0.122617079	0.003390407
MGI:1914930	0.620532652	0.10487725
MGI:1913302	0.606304716	0.780296776
MGI:1916876	0.634582417	0.144289074
MGI:98270	0.794088329	5.27e-06
MGI:2182607	0.994234783	0.244187097
MGI:99832	0.393039681	0.007865012
MGI:1915065	0.065144064	0.003510331
MGI:2144095	0.646771968	0.000786122
MGI:2139207	0.359834765	0.059983592
MGI:2148802	0.612329144	0.354881437
MGI:1338759	0.095857783	0.010218163
MGI:1349635	0.071977379	8.02e-05
MGI:1350925	0.033648964	0.272443695
MGI:2450915	0.033766754	0.037125011
MGI:1924621	0.591502461	0.046902996
MGI:2139764	0.778296648	0.073420088
MGI:1919746	0.296392408	0.367447794
MGI:1916858	0.399845414	0.950256062
MGI:1916412	0.477110355	0.41713922
MGI:1858417	0.055682594	0.072934655
MGI:1916526	0.494580126	0.000112086
MGI:2155302	0.637405232	0.058592205
MGI:1922670	0.243445692	3.54e-05
MGI:1919374	0.313960659	0.010623597
MGI:1329016	0.118529934	0.005087033
MGI:96825	0.383818504	0.132541051
MGI:104859	0.723260015	0.228390012
MGI:1913565	0.570823762	0.179186328
MGI:1923580	0.648620444	0.000138749
MGI:108388	0.408893176	5.17e-05
MGI:1098791	0.383959402	1.17e-06
MGI:1914120	0.12180964	0.00268848
MGI:1890404	0.123407131	1.97e-05
MGI:2667725	0.162522551	0.080468014
MGI:891971	0.011386612	0.008594535
MGI:891970	0.000650527	0.008594535
MGI:891969	3.62e-05	0.008594535
MGI:891968	0.000419833	0.008594535
MGI:891967	0.008967405	0.008594535
MGI:98377	0.015134575	0.579824333
MGI:98378	0.449300195	0.001179338
MGI:105045	0.243194876	0.124969879
MGI:88278	0.000537656	2.93e-05
MGI:1913472	0.820623286	0.000130093
MGI:106603	0.576491644	0.001873482
MGI:894668	0.706493473	0.043318628
MGI:88095	0.001278372	0.496385011
MGI:96051	0.038709551	0.006959043
MGI:108080	0.833458647	0.00124906
MGI:107173	0.654507735	2.75e-07
MGI:894696	0.132222437	0.128872176
MGI:88283	0.669456143	0.000457989
MGI:1860267	0.923700914	0.008789312
MGI:1289184	0.760670239	2.36e-05
MGI:1095403	0.013786963	0.004195308
MGI:1914715	0.09473591	0.011585805
MGI:104912	0.940687668	0.004661636
MGI:1922312	0.295240924	0.044215573
MGI:1932339	0.154111519	4.27e-05
MGI:2441856	0.00738162	0.025900275
MGI:1289341	0.169594339	0.131173666
MGI:1913375	0.040848543	0.089222266
MGI:1918764	0.405927707	2.5e-05
MGI:101760	0.209070843	0.044666199
MGI:2137677	0.777583857	0.003175626
MGI:2137678	0.952085377	0.026768933
MGI:2137681	0.138830317	0.018732466
MGI:1351318	0.00481043	0.001851213
MGI:1261415	0.223407358	9.09e-05
MGI:1098703	0.515478327	0.483453199
MGI:1201407	0.580690009	0.10810163
MGI:1930849	0.454761385	0.051812134
MGI:1915350	0.069900286	0.001150032
MGI:1346349	0.912957412	0.209575461
MGI:1350923	0.878011194	1.84e-05
MGI:1859730	0.187544128	8.51e-06
MGI:2385131	0.771246197	0.299857893
MGI:1298393	0.010885619	1.75e-06
MGI:1930016	0.708554784	0.434590424
MGI:98299	0.99890788	0.003960786
MGI:1277989	0.885281705	0.295602316
MGI:1921887	0.976420106	0.003207074
MGI:107194	0.910583463	0.000492727
MGI:104803	0.934472391	3.8e-07
MGI:1344402	0.556475956	0.003061574
MGI:2446296	0.576631459	0.014879291
MGI:1932040	0.201037836	0.263785402
MGI:108563	0.92370548	0.036643206
MGI:1927664	0.096416494	0.381512964
MGI:1927665	0.039862225	4.71e-07
MGI:1915596	0.902738923	0.017395905
MGI:1099835	0.125245563	0.874494843
MGI:1923241	0.839037644	0.136543817
MGI:97379	0.435008841	6.54e-06
MGI:1342283	0.566839677	0.079544685
MGI:106013	0.545669654	8.89e-05
MGI:1919722	0.573972426	0.004457862
MGI:1345283	0.682912867	0.331963577
MGI:1353497	0.50388976	0.000169166
MGI:1915113	0.881100605	3.97e-06
MGI:1926080	0.341345408	0.000916368
MGI:1354721	0.514768546	5.21e-05
MGI:1342274	0.422426713	0.002815796
MGI:1920382	0.995355372	0.012866348
MGI:1928738	0.567551038	0.086567139
MGI:1915517	0.078980387	0.010990011
MGI:1914222	0.331944379	0.333377239
MGI:1917160	0.096045499	0.233825457
MGI:1915913	0.525485685	0.214915895
MGI:1353498	0.272980496	0.052237422
MGI:1917156	0.251935416	1.06e-09
MGI:1919248	0.938895703	0.009938459
MGI:1353495	0.392942561	0.005033618
MGI:1920345	0.846398597	0.032143106
MGI:2444391	0.748283733	0.000541007
MGI:2147731	0.532988805	0.021844365
MGI:1353496	0.761268427	5.35e-06
MGI:2385894	0.568689579	0.025534143
MGI:1347099	0.430328034	4.64e-06
MGI:1347347	0.339101352	0.069535985
MGI:1347100	0.103591765	0.00927997
MGI:1927073	0.206346597	0.807357113
MGI:1095438	0.404172446	7.52e-08
MGI:1332247	0.415727353	0.779815338
MGI:1917648	0.376064969	2.93e-07
MGI:2445299	0.233956394	0.00206345
MGI:1316650	0.11905664	1.08e-07
MGI:1923507	0.037285909	8.16e-07
MGI:1916604	0.027463675	2.01e-08
MGI:95909	0.06419566	0.271380939
MGI:96955	0.44957206	0.371958302
MGI:109393	0.688886327	0.02882687
MGI:1196608	0.062205041	0.151194396
MGI:1927555	0.235302055	2.17e-08
MGI:95628	0.309634088	0.000376108
MGI:95629	0.602296754	0.189732289
MGI:99828	0.004572455	3.14e-10
MGI:1916951	0.920338648	0.363318834
MGI:1355323	0.74616631	0.282866334
MGI:1349482	0.006451599	0.002889402
MGI:1890662	0.456823304	0.055425955
MGI:1351891	0.85611279	7.84e-05
MGI:1351899	0.048275771	6.95e-07
MGI:1351872	0.548604819	0.055922701
MGI:103241	0.865531367	0.004354036
MGI:1933549	0.548764505	4.32e-05
MGI:1913910	0.950261562	0.002936776
MGI:2385598	0.83454058	0.052698681
MGI:108051	0.073336531	0.000440201
MGI:2138261	0.418566961	0.022258416
MGI:1917030	0.552653137	0.188379653
MGI:99603	0.761380941	7.59e-10
MGI:1935129	0.914307435	0.034275547
MGI:1328366	0.948671947	0.001614251
MGI:1915344	0.256692348	0.280577441
MGI:1933621	0.279794902	0.014163764
MGI:1927347	0.347525806	0.033552146
MGI:1344345	0.720424905	0.02851148
MGI:1339795	0.040436095	0.40420234
MGI:2682334	0.63355092	0.495535688
MGI:1923729	0.589534641	0.039678101
MGI:1929878	0.734065419	0.000478802
MGI:98325	0.534900713	0.112427027
MGI:1278330	0.728581206	0.026111567
MGI:1931437	0.004564402	0.007129856
MGI:1915546	0.430902976	0.007734741
MGI:108048	0.752087934	0.035028727
MGI:109356	0.486764784	0.503857295
MGI:1914724	0.812852273	0.000555713
MGI:1915076	0.000715466	0.28627044
MGI:1333745	0.556733764	0.000518978
MGI:1277151	0.04473919	0.841466603
MGI:1929266	0.365684084	0.237397062
MGI:1343161	0.587260718	0.01661527
MGI:2444401	0.40512272	0.232087278
MGI:1913835	0.330499092	0.025358143
MGI:98341	0.573850279	0.021598412
MGI:1855690	0.171723894	0.007065273
MGI:1916231	0.81048124	8.61e-05
MGI:104805	0.60791874	0.216337266
MGI:98344	0.63401718	0.000159709
MGI:1914582	0.006525677	0.026329624
MGI:101781	0.338294466	0.174900713
MGI:1913604	0.863204486	4.39e-05
MGI:1928395	0.785173903	0.468007338
MGI:1919331	0.866030417	0.050747248
MGI:2137642	0.233915491	0.370556201
MGI:1915054	0.013032644	0.001264057
MGI:1923992	0.704523231	0.139187317
MGI:1860188	0.57537197	0.000500157
MGI:2443239	0.513382211	0.004127299
MGI:1916400	0.939415828	0.000267767
MGI:1916428	0.387867342	0.001506644
MGI:1919433	0.49851608	0.004155813
MGI:1923811	0.987730907	0.809955604
MGI:1913866	0.453489325	5.07e-05
MGI:1332226	0.702823844	1.98e-07
MGI:98351	0.356493808	0.057278294
MGI:98352	0.19809166	0.002150173
MGI:103181	0.633081745	0.48711094
MGI:98353	0.80933601	0.079503667
MGI:700014	0.021788276	3.67e-08
MGI:1924574	0.00632058	8.5e-05
MGI:700013	0.398842767	0.168275103
MGI:98266	0.884027208	1.14e-05
MGI:1918084	0.409706898	9.04e-06
MGI:98373	0.008395778	0.328400075
MGI:1927170	0.50049484	0.017093028
MGI:1916269	0.201548204	0.002431768
MGI:2139806	0.032073505	0.001525218
MGI:2385906	0.756209523	0.389684414
MGI:103078	0.975023154	0.105901041
MGI:1913951	0.831407164	0.262012363
MGI:98385	0.134196232	0.361693465
MGI:98388	0.190631756	0.047084197
MGI:107931	0.012246696	0.000430983
MGI:1344414	0.555071491	0.004109907
MGI:1925836	0.063615113	0.030266406
MGI:2145245	0.635210959	0.036022398
MGI:109605	0.548259997	0.234184884
MGI:98419	0.535330925	0.001748097
MGI:102690	0.551272687	2.44e-06
MGI:107169	0.938318329	0.003721361
MGI:1913634	0.754916741	0.039071302
MGI:1917447	0.478911398	0.962188943
MGI:1333795	0.148227737	0.058007368
MGI:1350930	0.678630216	0.035962238
MGI:106908	0.934613007	0.01704812
MGI:1914648	0.271541969	0.73906916
MGI:1351636	0.890992649	0.067668223
MGI:1858303	0.109969019	0.001290937
MGI:1923206	0.347604362	0.198561545
MGI:1933527	0.947305501	0.340698001
MGI:98283	0.676754172	0.003652634
MGI:1333805	0.66071344	0.006798327
MGI:1916457	0.56224568	0.004705391
MGI:98284	0.862026018	0.098744714
MGI:98287	0.016090903	0.000341013
MGI:1915246	0.051614361	0.053768425
MGI:1926232	0.072084476	0.000189619
MGI:104896	0.36588354	0.640480352
MGI:104971	0.27754112	0.185318694
MGI:98423	0.125743674	0.131090562
MGI:1920040	0.286912681	0.011684033
MGI:2683546	0.889958485	0.784178786
MGI:105082	0.673122324	0.153407828
MGI:1099464	0.117624776	0.005517174
MGI:107912	0.587249949	0.048892723
MGI:1913482	0.883848149	0.270038811
MGI:1917606	0.467323524	0.020553671
MGI:1339963	0.080151235	1.12e-10
MGI:2178742	0.21897142	0.593673567
MGI:2178743	0.130900147	0.000328809
MGI:1098583	0.289769256	3.67e-05
MGI:1329014	0.509981558	0.008748669
MGI:1929100	0.017374631	2.84e-05
MGI:1917777	0.281756481	0.005244017
MGI:2147039	0.732930133	0.050777823
MGI:1860093	0.374078152	0.744281019
MGI:2385331	0.642838109	0.000126081
MGI:2156764	0.301794392	4.26e-07
MGI:2156765	0.519589384	8.74e-06
MGI:103063	0.369996573	0.001158399
MGI:103039	0.567432996	2.79e-05
MGI:103038	0.882074854	3.9e-05
MGI:103036	0.343091903	5.1e-05
MGI:103035	0.421699212	9.37e-09
MGI:103034	0.00632948	0.342577488
MGI:1338864	0.507850521	0.002209481
MGI:1261768	0.032210901	0.000174838
MGI:1915678	0.715805195	0.001185523
MGI:1923560	0.866356057	0.053164861
MGI:107476	0.56390973	0.428612715
MGI:109130	0.162722567	4.11e-05
MGI:1313271	0.104171514	0.576639812
MGI:2385007	0.596131695	0.003644426
MGI:2442572	0.093866162	0.002097494
MGI:1922250	0.66626313	0.001610303
MGI:95403	0.412562996	1.17e-05
MGI:1913842	0.011173725	0.151113153
MGI:1329037	0.530755163	0.00688545
MGI:1333757	0.466309169	0.014007221
MGI:2151064	0.268478498	0.001137189
MGI:2142346	0.857781614	0.000743656
MGI:105124	0.04988571	0.032980873
MGI:1915542	0.878584151	0.000112861
MGI:1891731	0.703856724	0.042967005
MGI:1931027	0.558364774	9.4e-05
MGI:1914977	0.83936461	4.76e-06
MGI:107363	0.929613133	0.121804294
MGI:107370	0.226744933	0.004038314
MGI:107362	0.059115307	0.000915136
MGI:1926058	0.86915478	0.021147909
MGI:2384963	0.26373745	0.008893469
MGI:104811	0.032141033	0.091362899
MGI:1306775	0.245068919	0.000334265
MGI:1927234	0.698232069	0.003372466
MGI:1306824	0.325023427	0.200682945
MGI:1915205	0.618882938	0.055888991
MGI:102896	0.784449909	0.650989465
MGI:2136282	0.646809993	1.35e-05
MGI:1916333	0.066645712	2.88e-07
MGI:1926341	0.191873094	0.000644438
MGI:98430	0.412762839	0.525943538
MGI:1931469	0.618874588	0.3457184
MGI:1931463	0.087253933	0.717319172
MGI:1889844	0.45958549	0.018124075
MGI:1915152	0.949672739	0.045232746
MGI:1197010	0.856419222	8.68e-08
MGI:2446117	0.800363994	1.18e-06
MGI:2441711	0.078785269	0.013018741
MGI:98447	0.087146836	0.014944764
MGI:1918983	0.2142727	0.856094459
MGI:1261758	0.39558521	0.003176581
MGI:2147319	0.479750981	0.002719973
MGI:1298390	0.562027567	0.000274185
MGI:1914293	0.061597854	2.05e-05
MGI:1915438	0.490629235	0.535374726
MGI:1891690	0.800469715	0.015203596
MGI:1354961	0.80044509	0.094470423
MGI:1354742	0.189543354	0.170223301
MGI:1928899	0.990612766	8.98e-05
MGI:1917689	0.195049367	0.048244612
MGI:106012	0.465006021	0.574166402
MGI:1312985	0.101665795	0.011781807
MGI:1274789	0.085421088	0.055822645
MGI:1914490	0.611270524	0.001001319
MGI:3041177	0.280958977	0.011603607
MGI:1201689	0.447922823	5.42e-06
MGI:2683537	0.252607247	0.094524836
MGI:2387629	0.615061319	2.64e-07
MGI:106314	0.027368862	6.08e-08
MGI:1919057	0.028278705	0.184130014
MGI:2444486	0.25190405	0.006891595
MGI:98487	0.000762575	0.026987842
MGI:1916944	0.906377531	0.024271344
MGI:1289308	0.305978307	7.23e-05
MGI:1923531	0.829822566	4.32e-06
MGI:1913937	0.090095104	1.12e-06
MGI:2449973	0.138249853	3.23e-08
MGI:1914266	0.444953812	0.072895097
MGI:1919488	0.401155916	0.066134131
MGI:1918101	0.054775011	0.088592825
MGI:1924045	0.150481866	0.166044359
MGI:107549	0.290580092	0.000308751
MGI:1913661	0.740825444	0.000648476
MGI:1917680	0.012193275	0.000536872
MGI:1925543	0.119923517	1.19e-05
MGI:2445052	0.984803336	0.146379102
MGI:1336172	0.703183245	0.036929334
MGI:2441730	0.054103085	0.01405563
MGI:1351652	0.67148664	0.000353506
MGI:2384863	0.670117285	0.210513413
MGI:1100868	0.516405011	0.005899508
MGI:1196624	0.01551712	0.05311329
MGI:1196908	0.563528933	0.106076515
MGI:1926421	0.529820229	0.258049095
MGI:1914105	0.919993489	0.001108132
MGI:1350931	0.794708066	0.001816631
MGI:892003	0.05782528	0.01468218
MGI:98535	0.086783602	2.14e-05
MGI:1928486	1.04e-06	0.000426812
MGI:2444023	0.701958028	0.00120278
MGI:2140279	0.758468754	0.018863579
MGI:1915408	0.423640094	0.721801738
MGI:1333819	0.347933654	0.049110721
MGI:1346335	0.265562608	0.231354448
MGI:109573	0.571130354	0.183021551
MGI:1195972	0.172184742	0.044632194
MGI:1344413	0.607914887	0.168105448
MGI:102465	0.176752996	3.61e-05
MGI:1096570	0.09886084	0.103283866
MGI:107810	0.728373962	0.000287195
MGI:2146851	0.866828431	0.524241585
MGI:1338041	0.107962158	0.935822032
MGI:1354956	6.39e-06	0.021897228
MGI:98822	0.000199231	1.41e-05
MGI:99959	0.190090582	8.43e-05
MGI:2447427	0.832582131	0.210198257
MGI:98730	0.643673789	3.51e-05
MGI:98731	0.684234798	4.14e-05
MGI:1919026	0.856466183	0.043570161
MGI:1923028	0.053817108	0.002959226
MGI:3041254	0.599971978	0.009502627
MGI:1920916	0.805046286	5.52e-05
MGI:2677480	0.637137402	0.008118234
MGI:1354165	0.037382156	0.046304213
MGI:2442637	0.034765392	5.4e-07
MGI:109126	0.108355281	4.41e-07
MGI:2444479	0.543552384	0.384976518
MGI:1925112	0.577593493	0.007792356
MGI:107913	0.521211672	0.084225541
MGI:1353429	0.920118979	0.000210981
MGI:1353432	0.402758782	0.104846645
MGI:1343131	0.790587621	5.62e-06
MGI:1343176	0.641007485	0.081088268
MGI:1858317	0.997568048	0.743533033
MGI:1343262	0.12191069	0.001772339
MGI:1913775	0.580364756	0.00973072
MGI:1353433	0.668120195	1.01e-08
MGI:1353436	0.56828404	0.000789852
MGI:98754	0.566006288	1.25e-06
MGI:2137617	0.988792824	0.926219846
MGI:1915087	0.062372588	0.000393231
MGI:98759	0.050435109	0.009415105
MGI:1341872	0.915605852	7.83e-06
MGI:1351650	0.5286829	5.71e-09
MGI:105992	0.144713929	2.42e-06
MGI:1917141	0.170883125	3.23e-06
MGI:1099832	0.997597338	0.001753271
MGI:1917799	0.091000866	0.015742315
MGI:1933210	0.05879719	0.10234076
MGI:1920416	0.79641917	0.490574107
MGI:1921390	0.00103461	0.406815822
MGI:1915309	0.000958728	0.026614396
MGI:1914262	0.220589809	0.001067269
MGI:2139220	0.579045918	0.322051139
MGI:99682	0.685902202	0.032518968
MGI:106201	0.340991324	0.044502679
MGI:1915831	0.045175668	0.002452046
MGI:1929269	0.519942663	0.000310327
MGI:1915070	0.939920656	0.007302228
MGI:1921586	0.88358513	0.000191797
MGI:1913926	0.21297173	0.077121856
MGI:1914761	0.479356737	0.041435652
