"ID_REF"	"GSM356401"	"GSM356402"	"GSM356403"	"GSM356404"	"GSM356405"	"GSM356406"	"GSM356407"	"GSM356408"	"GSM356409"	"GSM356410"	"GSM356411"	"GSM356412"	"GSM356413"	"GSM356414"	"GSM356415"	"GSM356416"	"GSM356417"	"GSM356418"	"GSM356419"	"GSM356420"	"GSM356421"	"GSM356422"	"GSM356423"	"GSM356424"	"GSM356425"	"GSM356426"	"GSM356427"	"GSM356428"	"GSM356429"	"GSM356430"	"GSM356431"	"GSM356432"	"GSM356433"	"GSM356434"	"GSM356435"	"GSM356436"	"GSM356437"	"GSM356438"	"GSM356439"	"GSM356440"	"GSM356441"	"GSM356442"	"GSM356443"	"GSM356444"	"GSM356445"	"GSM356446"	"GSM356447"	"GSM356448"	"GSM356449"	"GSM356450"	"GSM356451"	"GSM356452"	"GSM356453"	"GSM356454"	"GSM356455"	"GSM356456"	"GSM356457"	"GSM356458"	"GSM356459"	"GSM356460"	"GSM356461"	"GSM356462"	"GSM356463"	"GSM356464"	"GSM356465"	"GSM356466"	"GSM356467"	"GSM356468"	"GSM356469"	"GSM356470"	"GSM356471"	"GSM356472"	"GSM356473"	"GSM356474"	"GSM356475"	"GSM356476"	"GSM356477"	"GSM356478"	"GSM356479"	"GSM356480"	"GSM356481"	"GSM356482"	"GSM356483"	"GSM356484"	"GSM356485"	"GSM356486"	"GSM356487"	"GSM356488"	"GSM356489"	"GSM356490"	"GSM356491"	"GSM356492"	"GSM356493"	"GSM356494"	"GSM356495"	"GSM356496"	"GSM356497"	"GSM356498"	"GSM356499"	"GSM356500"	"GSM356501"	"GSM356502"	"GSM356503"	"GSM356504"
"syc2018-h_at"	800.1456204	1031.342685	808.7685266	708.9640217	794.505194	788.230494	790.7415741	750.9103859	707.5658769	823.7011781	733.9629058	814.9498467	1041.728115	970.5013329	1127.823341	1937.079988	2025.7821	1954.369657	1670.306247	1653.439948	855.174741	1566.343801	1751.508061	1363.755577	1177.716219	1290.096759	1630.995398	2075.057506	2101.122479	2227.759481	1875.58527	1700.001648	1431.745125	2153.511274	2033.201641	824.5002798	1382.288725	1626.981597	1721.239906	1799.320611	1119.635241	916.2162834	989.7774972	1256.380202	1920.572894	1395.426591	1697.214685	1394.399144	1298.97481	1221.525899	1304.95582	944.7305875	1291.935883	982.5148503	1138.450915	797.6480856	1157.497132	961.4963714	1783.663314	1550.405425	1459.841046	1185.779006	1343.729744	1111.311979	1257.580392	958.8766201	1167.246566	843.9568825	1325.985527	921.6137656	404.6463451	30.69378091	21.79258445	17.80239293	22.50877267	36.73022449	30.1822179	10.1289477	18.00701814	22.61108527	8.798883862	16.37001649	43.17591849	29.56834228	762.2288927	18.00701814	23.6342113	11.15207373	14.42607703	12.07288716	605.9975479	19.23476937	13.402951	9.924322496	5.627193168	13.81220141	9.310446878	17.70008033	15.85845347	17.70008033	10.94744853	14.73301484	11.76594935	1679
"syc2019-h_at"	569.4683229	456.1589357	501.5612363	578.0232288	644.1317382	606.1412876	557.5569352	461.0643476	547.0954823	626.5088275	665.4583106	736.4294684	705.0097216	504.4488608	646.1908516	728.3568327	779.4988004	742.8903833	618.876467	547.0433105	667.507233	710.886041	818.3229355	700.7105634	603.0580171	574.2292894	549.5926719	563.1481486	582.5816213	578.5398954	576.0685523	595.5643301	532.9010093	541.1237709	587.591834	603.6998957	663.6432854	582.6785467	541.8290847	693.851191	715.7140945	719.5660318	662.6717851	560.81584	612.5394551	583.7885707	652.7150905	721.4258872	666.7328876	626.4612062	788.2978551	624.4600535	758.8924874	662.3377478	646.9814454	589.1336464	480.8221667	661.2935142	710.7639736	650.7697523	747.7698671	725.9839697	679.2906646	733.6687523	710.2057892	636.7360933	653.5415442	591.5551374	500.2583387	616.9159777	384.9492379	51.68027032	50.69775568	29.67194228	23.97335734	29.96669667	20.73105901	13.06744478	17.48876068	2.358035148	0.982514645	1.080766109	22.30308244	29.57369081	138.5345649	25.05412345	16.40799457	7.860117159	9.825146449	3.93005858	520.6345104	13.5587021	3.045795399	1.179017574	3.537052722	6.091590799	6.189842263	1.572023432	2.751041006	5.698584941	2.84929247	3.635304186	1.179017574	1748.4
"syc2020-m_at"	3628.362055	3200.721937	2533.349414	2775.260478	3626.49742	3638.011418	3484.526835	3113.721161	2400.153405	2436.805952	2849.554879	3531.231704	3010.815201	2501.62797	2466.797212	2637.429427	3086.11603	3003.228655	3226.146305	2702.50467	2365.698203	2852.457359	3263.925298	3614.109401	2781.449264	2608.156951	2782.213526	2784.416795	2709.439124	2950.851932	2827.232652	2837.885728	2578.502347	2664.474864	2842.055313	3056.371447	2815.162209	3142.429225	3178.207587	3218.378362	3147.171095	2899.731028	2928.320559	3030.00021	3043.312407	2847.889654	3413.717227	3494.436616	3068.825286	3305.103062	3326.218067	3288.88471	3370.32772	3380.976737	3291.328006	3213.558742	3069.823726	3138.243666	3275.377582	3334.489575	3106.646972	3153.655589	2894.18342	3137.980434	3181.55368	3124.798638	3360.660862	3363.818016	2756.998904	3453.421785	1458.428566	809.9773559	410.6596927	351.7984701	206.8942642	184.5035334	98.94943073	63.16337179	92.49620699	64.9233419	26.30177556	25.81289497	56.51459581	87.99850559	640.7268968	242.5825471	240.1381441	124.9578779	117.6246691	99.53608743	2274.076937	13.78643254	8.40874609	4.986581983	8.213193855	5.768790922	14.56864148	1.857746229	12.12423855	5.47546257	5.671014805	4.888805866	1.662193994	1756.9
"syc2021-h_at"	103.3617076	210.5529573	259.3340646	206.930431	126.8750551	124.7618999	95.30866946	227.4958145	282.4824073	197.2610118	93.94291538	133.8473058	147.9328198	245.3858538	261.4902558	149.5435654	123.2674315	128.8773161	144.1275842	238.3809032	291.8675653	225.2273199	144.1607521	163.4473921	152.936673	129.1513851	199.0424008	138.0665017	150.5303765	162.3361901	191.0995072	187.0973385	191.6555645	202.5895324	235.5446294	181.6655684	182.3958516	174.6203271	143.3713434	159.7972226	188.2792205	162.8526844	152.0723996	190.7020137	152.2439402	191.9641439	128.5942784	128.2820561	194.7903703	182.8526355	92.4939791	105.6003905	120.268925	162.6357978	121.5644206	93.70508241	163.119878	105.0617079	99.41594451	92.28714164	138.7755665	133.9237383	127.1607846	100.17751	82.69983694	79.61494469	102.6917508	96.30678622	160.1515508	83.64645884	243.646063	90.53820578	69.20219436	54.97818674	76.0744677	114.6710726	66.48524908	32.52343314	40.67426897	23.3337653	8.550386601	13.98427715	29.96630818	49.78402666	67.04462017	28.20828477	21.81547236	16.06194118	23.65340592	26.92972228	291.9117968	15.18292948	6.952183498	8.150835825	6.073171791	10.1485897	11.26733188	15.02310917	10.8677811	15.42265994	3.995507757	7.591464739	5.833441326	2149.7
"syc2022-h_at"	306.8040409	260.2382151	300.2617386	322.5847315	341.8819483	361.2272787	327.1893459	223.5681316	303.6676379	302.0300042	291.924839	398.9513493	339.8821024	288.6854769	354.353425	386.7261598	371.1769307	347.261597	325.8255596	290.5350109	396.9538285	343.0158632	377.88343	306.082937	311.4312506	346.5656586	341.9986712	294.1119893	354.4423482	287.4366729	307.1346319	330.9278815	302.8134706	302.6227644	313.5063058	349.9888212	378.1291623	373.105909	328.3989104	318.1051181	322.9056617	331.3083818	320.8677681	324.1950474	337.1833057	345.4428562	419.4864093	408.4928515	381.7034822	326.2361851	404.7040081	385.5881876	413.9207512	352.7455081	315.3276095	372.5130947	265.8441296	362.1322908	383.7361847	385.1047218	374.4471773	391.6262077	378.8568923	373.8046562	340.9078929	316.2639586	341.9917425	348.4149437	263.8449427	345.5281406	195.8927357	99.78614756	67.02054687	54.84295731	46.60775285	38.72298263	39.51145966	29.43647549	48.62274969	31.36386376	16.73323458	24.6180048	41.17602226	51.5138321	79.02291931	37.14602859	51.95187489	14.54302063	10.68824408	14.89345486	319.2455853	18.04736295	17.34649448	9.899767054	11.65193821	15.06867198	18.39779718	18.74823141	23.91713633	16.38280035	7.44672743	8.673247242	13.49171793	1960.8
"syc2023-m_at"	2362.155168	1823.650534	1974.302309	2284.409736	2396.607081	2306.610183	1968.668457	1473.905782	1857.558652	2274.338524	2314.701107	2042.341509	3485.776558	2084.800067	2479.234262	2828.7894	2984.758567	2880.52514	2844.761556	1979.008222	2003.692746	2516.999316	2071.113548	3069.440925	2272.575467	2186.957321	2235.595725	1880.810993	2001.785775	2132.877428	2042.962814	2068.877067	2113.216456	1802.877343	2076.482591	2348.954059	2138.686297	2080.251461	2092.221874	1979.551331	2177.010056	2095.126015	2149.685548	2163.168306	1855.925529	2268.861262	2264.206687	2419.893959	2595.339041	2294.559586	2571.272542	2382.461947	2669.313202	2324.930633	2156.734209	2582.859157	1859.945621	2240.44179	2714.991772	2287.800939	2967.044788	2648.522097	2648.141368	2625.080507	2841.351974	2583.161545	2531.306823	2366.101023	1962.774762	2447.407973	1769.630464	91.94594877	71.5448538	58.00679999	51.33178735	57.34870015	29.80252123	20.96518055	22.37539449	23.40955137	13.91411086	13.25601102	35.16133419	38.07577633	513.2238592	27.26413614	31.870835	18.61482398	17.48665283	9.777483305	2385.141841	20.68313776	10.99966872	3.478527714	9.495440517	13.16199676	11.84579708	12.78593971	5.17078444	14.00812512	1.034156888	4.79472739	8.931354942	1827.2
"syc2024-m_at"	345.8505504	251.9752811	315.7184731	299.8561485	327.700512	363.8019455	342.759353	234.9454255	302.5223349	316.8753222	310.9735881	403.0762113	577.0480862	322.322125	424.050407	432.5415142	492.0532727	487.8173472	495.0474273	373.5538007	476.4087656	456.2876545	543.7959288	533.3791501	386.7859498	331.4818426	376.5269581	305.5710948	329.6582624	364.7552831	304.6882547	350.0070144	311.1534498	350.7901341	298.0344493	377.9877512	399.7412517	439.3121327	356.9751372	441.7747719	430.4976519	346.325523	423.5320703	439.3398952	385.3978465	391.8114859	485.9972439	443.1752353	455.6119863	430.9923757	485.1548802	476.0824527	507.4050826	417.2521179	394.6130104	481.2005704	329.3438723	473.769469	523.4578387	456.2250746	500.6750338	502.1039927	555.4356781	484.8746283	507.6791766	385.7426649	467.3188477	469.5679105	385.7611179	494.5014511	192.701198	48.74516201	25.07395024	24.46025216	35.59448881	31.56161569	37.17256959	21.04107713	18.93696942	9.731498172	15.51779438	15.43012323	17.09587517	29.36983682	88.28485278	17.70957325	16.39450593	12.62464628	7.978075078	14.11505591	304.2189068	2.893148105	1.052053856	0.789040392	3.506846188	0.964382702	10.69588087	7.45204815	0.701369238	2.542463486	0.438355774	2.717805796	2.454792332	1959.4
"syc2025-m_at"	386.6349865	233.2333327	303.5196227	272.1393628	353.6673711	380.5700871	331.3395312	197.4460048	286.1481033	308.7089172	302.3183914	409.3455526	519.8964595	382.3071537	399.9460401	420.5376485	561.0277012	563.2149604	465.8838809	361.3055401	389.4932085	376.1116526	551.6514071	532.9005185	320.075116	265.7439765	330.9437085	284.8700345	316.5305702	318.8929584	315.3487593	335.630833	252.8239856	316.1603117	301.115896	301.6966949	361.6702995	375.2042728	334.3455783	345.8672067	312.5191351	336.3554674	353.9209563	357.0685978	304.8119299	403.4019093	645.5084822	562.0106134	550.4338475	527.3643689	529.1343009	564.9697796	545.9912818	536.0169622	443.2705722	461.3369568	397.6950697	491.951224	521.8633459	471.5225333	483.5300261	484.930062	467.8313666	535.9615004	483.2451596	429.2958669	464.7107036	445.9563455	297.1987638	468.0364126	119.0652559	49.57099298	26.08999631	18.10487622	10.51505912	28.85711713	20.55575466	14.07278589	15.81211897	14.15184648	1.423090708	11.78002863	13.28217994	29.72678367	111.7126205	18.73736098	11.06848328	8.77572603	6.403908184	3.478666174	267.3829318	15.3377554	7.273574727	2.688060225	7.036392943	1.423090708	9.250089599	8.064180676	5.613302235	4.980817476	1.185908923	2.76712082	6.482968779	2172.8
"syc2026-h_at"	73.50765919	71.24095824	83.65473717	79.33607411	65.0434459	76.25993811	68.54635221	64.22982849	83.88023975	74.05756865	36.93019625	86.51241245	92.90186605	68.68592569	97.1264415	67.78360155	74.58376412	78.85182516	83.24878311	84.22524723	95.8870828	99.70447532	64.05000963	94.67737114	105.2306101	72.82077472	83.38321358	64.14465445	89.25390917	69.62161005	69.38792079	66.49716224	75.75181168	83.09330884	83.08949636	57.73476209	76.50188883	58.54338652	82.47930594	62.71117793	76.04297553	83.43401655	81.19439136	75.77371954	71.27044346	89.20334086	87.06000812	59.36021854	15.8937012	128.1112739	106.5838149	82.79133471	91.19017129	72.84125441	38.8701127	83.37608447	59.36625159	74.15605573	75.63721224	67.58421002	73.84822569	79.37022575	86.10462951	74.39743318	74.27128688	69.7320597	65.68312704	70.70108265	82.14903577	63.74951122	51.82030085	34.29143753	19.63615836	22.03081182	30.65156427	27.01169102	30.36420586	17.7204356	20.40244747	27.68219398	9.29125542	14.17634848	22.89288707	27.9695524	24.04232073	13.31427323	14.36792075	9.86597225	8.237607898	7.758677206	85.63280769	14.94263758	9.86597225	5.651382163	5.747168301	8.908110867	9.961758389	16.09207124	10.53647522	17.33729104	8.046035622	12.7395564	11.20697819	1793.4
"syc2027-m_at"	226.236832	1329.603042	1448.902193	832.8534819	221.5984151	173.061728	249.5728842	1667.305762	2043.856073	1123.505229	274.8287786	276.9191154	281.9058306	1221.308631	1190.004101	359.2764974	151.3320589	145.7848968	261.5418175	848.3866505	884.8205131	614.7530203	198.3087135	198.5563163	481.7757506	416.2931624	482.6910228	837.2228455	725.939759	399.7125372	539.225488	497.3373753	649.838336	559.3064143	620.2619172	858.6124288	750.4060336	705.0988428	591.204828	512.1735133	493.7600547	493.1001235	444.4843224	491.8480021	511.6550752	457.145281	143.8805509	148.56226	189.121511	207.3046827	138.8395341	196.7128493	148.3652355	183.3641502	233.6812242	163.6348314	472.378742	144.7981213	163.9319268	152.6931141	81.7285456	137.5826185	104.8428225	133.7929587	129.4495042	180.3499055	156.1834101	177.9387352	505.5579903	162.6358321	726.0357104	2482.331671	157.9536089	76.74474804	98.40044427	282.7588056	269.5564294	131.7388187	159.2833446	103.0545193	28.20939377	23.9352432	65.8219188	72.94550308	316.1921612	1409.139953	92.22667122	23.08041309	41.03184549	180.3691541	1559.590053	25.16999781	14.91203644	9.498112381	4.274150571	8.168376648	6.363735295	5.223961809	13.20237621	10.3529425	8.643282267	7.218565409	2.564490343	1808.6
"syc2028-m_at"	374.5842601	362.823554	342.5080144	351.9062433	429.912005	341.6613352	373.8046733	319.7912752	312.2562162	348.1396933	463.7612895	438.6996318	492.9643538	363.5972263	374.1298776	469.7084004	521.6711162	436.3891033	430.1392167	362.8117424	428.0411646	458.6505699	587.1535823	529.3081278	414.9729645	355.4188457	418.9341993	396.8757966	341.2624322	355.846801	370.0991861	379.3365312	365.5809543	411.525061	355.1264192	457.2002812	417.9030641	462.1946299	431.0630915	414.1104392	405.8460503	434.2973197	478.4341394	466.2751105	467.166608	456.2911369	329.8895924	438.7330719	373.1250286	416.0457302	399.3093519	440.9032146	443.199566	303.8353448	277.549717	399.3644746	363.6577082	396.5811138	407.1683948	462.5293805	430.5025496	426.877385	422.1778508	415.9074758	424.7878847	353.5572343	351.2934892	408.3195493	374.3218089	399.2409256	310.9278864	123.3007305	112.5964902	81.79655342	54.12710202	61.90282376	35.14222295	28.4773186	29.99206959	24.43798263	22.82224824	20.29766326	28.073385	43.62482849	79.27196844	39.18155892	46.35138027	23.32716523	25.54880002	13.12784191	371.3159592	18.17701187	7.674738345	6.563920953	4.746219766	5.150153363	12.01702451	11.10817392	11.41112412	3.029501978	5.453103561	8.785555738	4.24130277	1701.1
"syc2029-h_at"	275.8815992	742.9923293	993.3055358	510.2346882	363.7886581	307.9783662	344.0534194	762.371192	889.5122827	598.0517741	337.1721335	392.3640296	299.6183332	826.3941778	818.9101236	415.0249083	389.4328441	350.6187783	379.5863604	826.4619518	786.4786536	495.554433	398.9787454	437.2060882	705.4310374	580.0549864	625.5472734	588.3486569	595.1770722	639.1377705	626.94183	564.7638698	561.5080577	588.623726	553.7278022	626.2334279	595.2479694	589.1004299	512.2188996	562.4232229	507.6867473	473.1354521	467.0287363	470.0826092	442.737523	504.7152837	380.3225736	467.8394969	343.2318981	340.766372	348.3542742	372.4343348	358.1428085	320.3280038	401.0818158	423.2123844	708.4589645	466.9799825	376.3640595	470.1463579	357.3496339	437.7702284	382.2633941	430.5647766	339.3765042	428.9927746	423.998199	386.7997074	684.960922	416.493968	371.191029	74.93076227	21.06525923	22.12333161	18.66054927	25.00898356	21.16144763	10.48453541	17.2177233	10.77310061	3.462782339	8.368390652	22.12333161	35.20495378	211.6144763	22.5080852	8.368390652	4.905608313	4.905608313	7.117941474	724.7795812	16.35202771	8.849332643	5.290361906	4.039912729	7.310318271	10.67691221	12.69686858	9.330274635	9.426463033	5.194173508	5.771303898	10.86928901	1785.9
"syc2030-m_at"	70.32633811	171.8396481	254.3468544	147.3389436	90.56732483	88.03895025	75.66650045	228.3662079	262.8543302	129.4758222	85.96054207	88.23538116	131.0450943	286.3963929	224.616038	107.9261665	105.6764753	114.3667479	144.714322	273.7726532	380.8302387	170.9590503	114.5433777	145.5341192	199.8149188	166.5809611	192.5486976	188.7090277	174.5223363	139.32837	172.6232299	148.9879333	185.4243985	160.6385119	168.6246719	143.2485925	163.1053381	150.7293421	165.8334756	146.3366619	155.2365346	146.1144803	159.385924	172.2732326	141.808409	150.7288855	165.0821941	132.7707425	162.630406	202.0407825	142.783341	157.324147	160.155077	165.2644867	144.3337432	115.1183196	294.7051708	132.2389793	98.41704925	93.16338735	90.96541914	114.6749089	100.0512731	106.2491622	110.9770618	101.3362537	110.0034486	102.3210243	221.7116319	104.69053	138.095844	109.5874217	26.80837881	28.11610461	58.97843339	36.4855497	24.58524496	19.2235692	42.63186094	21.83902079	19.74665951	12.1618499	51.52439635	38.18559323	58.32457049	35.30859648	16.47734503	9.677170888	15.30039181	13.33880312	244.9370415	25.36988044	16.86966276	6.800174138	12.68494022	2.484679012	15.95425471	21.05438531	15.43116439	6.669401558	8.630990251	6.930946717	6.930946717	1313.6
"syc2031-m_at"	70.79194285	219.4462905	284.0418077	83.94935896	62.12206531	76.82753902	52.36550433	244.5971462	313.4854934	113.4709028	63.30400137	63.52222453	151.0504073	292.1883931	263.059816	104.5363937	92.64095065	95.90803568	119.673176	275.425799	260.0590768	134.2176995	90.41416193	127.2698056	137.6084271	140.6321439	143.6491773	143.4611614	155.4191472	144.1613792	143.9766033	130.5045271	125.7889066	126.4873849	144.7124088	124.723149	117.9266412	111.4650872	130.017452	90.47264832	123.8736683	88.35752978	97.75828895	94.74210816	118.3990898	107.2283038	68.79871321	42.70401354	73.57717803	171.1651571	94.40205206	92.11806346	81.87804057	79.19535277	81.71097456	63.57669576	231.7590645	84.52334146	72.78108906	53.71234239	53.38720486	60.29458494	55.33703456	61.92442593	65.87397634	52.45705939	66.68761576	69.48031307	191.0071871	37.73908341	132.7236123	74.65703191	21.30132049	17.2049127	22.73506321	35.02428657	33.18090307	23.14470399	27.65075256	17.2049127	10.34342966	7.578354405	28.7772647	34.5122356	62.06057796	26.72906081	13.82537628	8.295225767	5.93979129	6.759072847	251.8266687	20.78926952	10.54825005	5.222919928	7.168713626	10.54825005	14.03019667	16.18081076	12.28922336	16.28322095	5.222919928	5.837381096	11.98199278	1677.4
"syc2032-h_at"	165.4425009	129.776617	121.3994324	147.9287495	155.6154126	184.0446836	151.2747227	106.7523062	120.4268579	150.7391604	132.6367132	187.8183439	183.3717561	114.958233	135.8782292	161.2318491	194.4885464	166.0035531	164.8960701	115.6964635	163.3600654	154.1947292	187.7556211	175.1224202	112.2187645	126.0470132	124.8208687	134.5756398	136.5792859	134.307126	163.9126189	135.5835413	126.633123	176.7817147	165.5456689	134.8993512	95.50902915	125.2609234	128.4002915	134.0319567	148.3907798	114.7258838	125.5254041	124.1760627	117.2194875	99.75932435	146.4034771	177.2891933	190.7059414	174.317954	156.6342662	133.6703616	159.2756956	164.2622024	120.5463095	147.1474137	154.9652695	124.3185114	130.5242534	78.42512553	114.6068728	100.8163205	121.4533968	127.8027753	146.9916067	114.7351477	138.5751903	130.2272525	75.96386911	137.0388006	81.8459737	82.27181124	96.83545484	93.51392209	99.47564754	118.0421639	45.64978346	26.14642448	29.80862726	1.107177584	2.129187661	2.299522674	17.80000885	13.96747106	28.02010962	27.33876957	32.53398747	22.4842217	35.17418017	36.11102274	132.52064	0.766507558	0.425837532	0.766507558	0.596172545	0.511005039	1.022010077	0.340670026	1.022010077	1.277512597	0.340670026	0.596172545	0.596172545	2017
"syc2033-h_at"	228.0394621	195.425308	231.0779958	215.6772918	218.955853	226.6627159	208.5758186	221.2353505	200.8606755	205.7656119	198.6014564	247.4065894	310.4267032	293.8199068	275.5925631	224.7801777	282.1081916	264.9451485	272.8306513	295.8718522	335.6617531	307.2213553	317.7637545	290.8985808	274.4903646	273.8548252	288.5398019	246.8303168	238.081432	261.3487277	253.0880442	242.9712183	250.0442057	239.222931	263.7594426	333.156965	304.6408336	289.6687729	264.1003119	278.0066429	259.2098336	310.5564712	288.4634547	289.520761	310.6484081	327.4425871	297.2042307	250.9036742	272.5472056	246.6724739	292.4332818	298.1713689	300.6521602	274.410834	245.0408775	302.7563501	235.7338671	274.5677281	285.6386744	230.8219921	281.3792281	319.0450476	269.5823305	286.4926825	263.7050199	269.6484161	241.6446022	271.4467912	237.5374572	267.449097	229.3217798	43.29169383	34.86400753	34.59787007	33.53332022	33.97688266	26.34760875	25.90404631	30.51709565	24.12979656	9.314811173	21.64584692	41.78358155	45.77564348	67.06664044	23.24267169	15.87953524	14.63756041	11.08906092	3.992061931	280.68631	26.96859616	16.67794762	2.572662133	11.53262336	10.46807351	9.935798584	16.76666011	6.742149039	20.22644712	8.693823761	10.91163595	13.12944813	1936.4
"syc2034-h_at"	601.4300177	562.1189311	547.0209095	635.4444357	747.9227944	693.0341773	639.3188765	509.4968278	602.0224713	610.3573082	665.5178846	723.6676661	777.9719049	660.842411	751.5222724	763.676465	891.6388968	702.5604523	705.1572785	632.7368077	740.7820488	746.7140999	782.4098002	813.2980285	630.2777357	626.6112074	668.4126918	606.0165591	561.1637096	582.3918891	669.6813979	560.041551	625.9217622	621.6270313	563.5952006	737.4814788	741.8043113	674.0488011	706.0903124	667.6170737	679.8756053	713.2249975	734.1181127	744.2553619	674.0282838	691.925807	587.5403823	760.0316387	816.5366664	848.3447509	845.5146805	845.365438	800.1873495	625.7613757	828.4950891	719.1655613	546.0038895	756.9052606	759.1803015	655.7485542	751.1844521	769.3367358	778.4542607	715.091991	773.3235872	629.4749075	693.2694816	684.643144	625.6439489	702.9300957	538.9630802	179.5658168	109.9707813	102.0018841	100.4081046	141.8463701	103.8612934	68.13407101	63.88399251	56.18072522	35.19596261	36.25848223	66.80592148	75.8373383	173.9875887	54.18850092	66.93873643	33.20373831	28.82084485	43.29767476	627.9490989	47.94619812	25.50047102	13.28149532	11.42208598	28.95365981	39.44604111	28.82084485	30.41462429	30.81306915	15.40653458	17.13312897	26.03173083	1293.4
"syc2035-h_at"	1135.503382	1182.987822	1311.232398	1372.045061	1319.640995	1459.989242	1215.50566	1171.924091	1317.425055	1355.512062	1313.79255	1648.486679	1257.389638	1281.343184	1344.347581	1236.70296	1369.874495	1304.232864	1315.25585	1234.054504	1334.817256	1253.242584	1406.043971	1375.698827	1270.852074	1181.306133	1210.76631	1187.236945	1231.618359	1232.161897	1267.245864	1243.970502	1180.746486	1159.99401	1199.532835	1241.043631	1153.424268	1273.295873	1200.584581	1203.451701	1277.306157	1254.0567	1296.903342	1264.778388	1242.729635	1309.892996	1104.997843	1305.14712	1257.224691	1213.023501	1321.760667	1278.348978	1297.075044	1171.68564	1199.52252	1331.486031	1128.65053	1345.146248	1333.678598	1289.221023	1359.794901	1377.113043	1278.910083	1373.72515	1321.203734	1282.748499	1212.834646	1289.97644	1142.406025	1248.322309	870.2150361	189.8289024	138.6535598	83.61371764	69.32677989	67.21887105	65.46228034	44.50029791	53.75167563	29.97914806	19.08828568	16.98037683	33.25811738	41.92396487	331.7614315	69.56099199	61.01225055	29.97914806	29.04229969	15.69221031	1298.588957	14.4040438	7.846105157	8.197423298	11.00796843	4.332923743	14.75536194	10.89086238	9.017165628	19.08828568	6.08951445	5.386878168	11.82771076	1466.9
"syc2036-h_at"	536.3758935	804.9922643	652.9365895	610.5008247	722.5898745	631.7527248	559.6444088	720.0620703	502.606604	547.5784069	609.2835731	668.6769128	1154.155702	933.9219406	815.8472858	842.5943498	925.073707	884.398241	924.153995	912.0921355	965.6392819	709.1327122	1113.628581	1138.399535	769.2057387	973.8180106	899.9859327	740.3471092	867.0353942	837.2772339	776.3311332	807.2377633	789.3924174	725.6866258	784.7257613	879.0711407	918.285242	850.420035	723.2843203	683.2453064	842.1618219	756.3352393	803.5688764	814.9570855	882.7383802	891.5203413	629.275045	755.2272559	552.3783044	768.2624623	815.2975872	722.008278	815.7483234	634.7251827	719.3596684	942.0037434	924.3194457	863.5161936	661.805354	787.0640968	840.575566	764.8975878	795.7792135	832.7727921	837.6875244	918.7057404	972.3289763	973.6913817	1002.575626	939.4701104	674.975678	139.5432106	103.2619758	59.95189789	45.37738478	55.40382288	36.48796544	5.168267059	18.8124921	27.70191144	10.5432648	2.997594894	26.77162337	23.56729779	212.2090455	52.09613196	56.54084163	26.25479666	19.43268414	17.15864664	722.2136389	4.134613648	10.23316878	1.033653412	1.240384094	4.134613648	3.927882965	2.687498871	12.40384094	5.788459107	3.927882965	2.894229553	2.480768189	1661.9
"syc2037-h_at"	2246.562378	2178.112969	1830.217402	2102.223505	1877.018138	2036.392304	2323.111378	2012.578652	1739.120187	1697.904167	1864.643123	1892.586362	3217.87741	2313.66039	2248.088519	2188.252499	2438.158203	2598.843159	2888.141959	2356.343885	2150.697514	2035.206069	2078.597215	2681.182936	2433.74118	2202.797649	2276.463636	2178.484766	2233.069182	2288.843424	2314.606074	2254.75532	2065.373814	2198.127218	2076.791779	2271.110831	2142.618389	2298.590873	2243.375611	2268.629888	2327.752816	2195.619676	2181.85612	2099.43093	2001.373958	2048.278572	1959.73397	2354.876119	2574.271836	2246.124154	2354.73595	2246.188166	2363.651078	2200.33348	2170.217567	2549.594712	2159.530481	2627.42071	2344.280389	2347.617448	2310.962163	2306.324121	2296.696789	2447.022795	2345.937127	2468.122041	2385.59014	2424.226929	2400.065605	2642.193639	1512.420399	890.5453937	457.681391	306.3396384	267.1193013	249.724971	110.9027045	65.03485271	85.42056463	54.06645336	18.05908176	17.17274646	35.34262013	58.27654604	482.2771956	307.5583494	235.4328143	123.9761502	113.5617104	77.11117118	2082.223206	15.17849203	10.63602361	1.218711039	5.428803718	9.528104485	9.195728748	6.315139019	8.420185359	17.06195454	8.198601534	5.871971369	8.641769185	1550.5
